;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250,,,,,,,,,,,,
;Version,1191, Build date, Nov 15 2016,  SN:CCDC3016FE411C6,,,,,,,,,,,
672.091125,-46,-2,-2262,-2,-1,1,13983.736,116.903,-56.3,-8536.611,,,,,2007-01-06 01:40:06.607
672.111145,-54,-13,-2238,1,0,-2,13983.617,117.21,-55.991,-8536.803,,,,,2007-01-06 01:40:06.627
672.131134,-7,-19,-2202,1,0,-2,13983.522,117.381,-55.603,-8536.96,-68,-313,-445,,2007-01-06 01:40:06.647
672.151153,-43,-4,-2241,-1,-1,-2,13983.425,117.27,-55.666,-8537.119,,,,,2007-01-06 01:40:06.667
672.171173,-15,23,-2228,-2,-1,-1,13983.466,117.266,-55.682,-8537.053,,,,,2007-01-06 01:40:06.687
672.191192,-47,2,-2228,-1,-1,0,13983.507,117.196,-55.585,-8536.986,,,,,2007-01-06 01:40:06.707
672.211181,-47,-17,-2258,0,0,1,13983.504,117.462,-55.148,-8536.991,,,,,2007-01-06 01:40:06.727
672.231201,-28,-9,-2227,2,0,-1,13983.498,117.6,-54.885,-8537,-71,-310,-449,,2007-01-06 01:40:06.747
672.25122,-26,1,-2245,-3,-1,0,13983.447,117.353,-54.968,-8537.086,-71,-310,-449,33796,2007-01-06 01:40:06.767
672.27124,-33,23,-2239,-3,-3,-1,13983.487,117.253,-55.132,-8537.022,,,,,2007-01-06 01:40:06.787
672.291229,-29,21,-2237,-2,-2,0,13983.46,117.189,-55.054,-8537.067,,,,,2007-01-06 01:40:06.807
672.311249,-47,-9,-2247,0,-1,-1,13983.457,117.312,-54.746,-8537.073,,,,,2007-01-06 01:40:06.827
672.331268,-26,-27,-2271,0,0,1,13983.496,117.56,-54.512,-8537.006,-65,-308,-441,,2007-01-06 01:40:06.847
672.351257,-21,-4,-2263,-1,-2,-1,13983.445,117.423,-54.445,-8537.093,,,,,2007-01-06 01:40:06.867
672.371277,-51,7,-2226,-4,-2,-2,13983.462,117.271,-54.612,-8537.066,,,,,2007-01-06 01:40:06.887
672.391296,-40,11,-2248,-2,-1,-1,13983.502,117.284,-54.634,-8537,,,,,2007-01-06 01:40:06.907
672.411316,-39,-7,-2224,-2,-2,0,13983.589,117.521,-54.314,-8536.856,,,,,2007-01-06 01:40:06.927
672.431335,-37,-13,-2263,3,0,0,13983.584,117.742,-53.985,-8536.863,-74,-303,-440,,2007-01-06 01:40:06.947
672.451324,-29,-4,-2252,-1,-2,1,13983.647,117.726,-53.93,-8536.761,,,,,2007-01-06 01:40:06.967
672.471344,-25,11,-2242,-2,-1,0,13983.641,117.674,-54.038,-8536.771,,,,,2007-01-06 01:40:06.987
672.491363,-32,6,-2227,-4,-1,-1,13983.704,117.541,-54.091,-8536.669,,,,,2007-01-06 01:40:07.007
672.511383,-33,16,-2266,1,0,1,13983.722,117.501,-54.044,-8536.64,,,,,2007-01-06 01:40:07.027
672.531402,-53,-5,-2254,-1,-1,0,13983.672,117.569,-53.849,-8536.722,-65,-311,-445,,2007-01-06 01:40:07.047
672.551391,-28,-4,-2228,0,0,-2,13983.623,117.513,-53.626,-8536.805,,,,,2007-01-06 01:40:07.067
672.571411,-20,3,-2260,-1,-1,-2,13983.617,117.458,-53.689,-8536.815,,,,,2007-01-06 01:40:07.087
672.59143,-19,5,-2241,-1,-1,-1,13983.612,117.237,-53.914,-8536.825,,,,,2007-01-06 01:40:07.107
672.611419,-30,-5,-2228,-1,-1,-2,13983.493,117.341,-53.837,-8537.018,,,,,2007-01-06 01:40:07.127
672.631439,-30,-14,-2248,-1,-1,-1,13983.465,117.482,-53.667,-8537.063,-77,-299,-448,,2007-01-06 01:40:07.147
672.651428,-33,-10,-2260,1,0,-3,13983.506,117.421,-53.476,-8536.998,,,,,2007-01-06 01:40:07.167
672.671448,-44,-16,-2251,-1,-2,1,13983.522,117.362,-53.659,-8536.972,,,,,2007-01-06 01:40:07.187
672.691467,-27,4,-2239,-2,-1,-1,13983.379,117.375,-53.851,-8537.204,,,,,2007-01-06 01:40:07.207
672.711487,-41,16,-2227,0,0,-2,13983.329,117.499,-53.698,-8537.286,,,,,2007-01-06 01:40:07.227
672.731476,-41,-4,-2243,1,0,1,13983.323,117.792,-53.557,-8537.292,-74,-312,-451,,2007-01-06 01:40:07.247
672.751495,-30,-5,-2248,0,0,0,13983.501,117.597,-53.498,-8537.005,-74,-312,-451,33792,2007-01-06 01:40:07.267
672.771515,-12,-16,-2266,-2,-2,3,13983.609,117.549,-53.527,-8536.828,,,,,2007-01-06 01:40:07.288
672.791534,-39,1,-2228,-3,-1,0,13983.581,117.345,-53.566,-8536.877,,,,,2007-01-06 01:40:07.308
672.811554,-39,-7,-2226,-2,-1,-1,13983.507,117.45,-53.642,-8536.996,,,,,2007-01-06 01:40:07.328
672.831543,-28,-6,-2218,0,1,-1,13983.593,117.427,-53.563,-8536.856,-70,-306,-441,,2007-01-06 01:40:07.348
672.851562,-30,-13,-2245,-1,-1,0,13983.68,117.461,-53.175,-8536.714,,,,,2007-01-06 01:40:07.368
672.871582,-29,0,-2248,0,0,0,13983.674,117.494,-53.209,-8536.725,,,,,2007-01-06 01:40:07.388
672.891571,-25,-2,-2237,-1,-1,1,13983.713,117.427,-53.396,-8536.66,,,,,2007-01-06 01:40:07.408
672.91159,-51,2,-2222,-3,-1,-1,13983.662,117.359,-53.528,-8536.744,,,,,2007-01-06 01:40:07.428
672.93161,-26,-12,-2250,-3,-1,0,13983.657,117.448,-53.43,-8536.751,-70,-306,-439,,2007-01-06 01:40:07.448
672.951629,-23,-7,-2241,0,1,0,13983.652,117.505,-53.179,-8536.759,,,,,2007-01-06 01:40:07.468
672.971618,-38,-19,-2235,0,0,-1,13983.715,117.595,-53.062,-8536.656,,,,,2007-01-06 01:40:07.488
672.991638,-34,9,-2224,-2,-1,1,13983.686,117.605,-53.22,-8536.703,,,,,2007-01-06 01:40:07.508
673.011658,-33,-8,-2231,-1,-1,-2,13983.68,117.535,-53.297,-8536.712,,,,,2007-01-06 01:40:07.528
673.031677,-26,9,-2223,0,0,2,13983.629,117.618,-53.21,-8536.795,-68,-304,-443,,2007-01-06 01:40:07.548
673.051666,-13,-15,-2244,0,0,-2,13983.6,117.896,-53.183,-8536.84,,,,,2007-01-06 01:40:07.568
673.071686,-27,-18,-2250,2,1,0,13983.64,117.887,-53.138,-8536.775,,,,,2007-01-06 01:40:07.588
673.091705,-46,8,-2224,-1,-1,0,13983.656,117.735,-53.408,-8536.749,,,,,2007-01-06 01:40:07.608
673.111725,-33,16,-2226,-2,0,-1,13983.694,117.839,-53.587,-8536.684,,,,,2007-01-06 01:40:07.628
673.131744,-43,5,-2256,-2,0,0,13983.621,117.796,-53.667,-8536.804,-65,-301,-448,,2007-01-06 01:40:07.648
673.151733,-26,-9,-2270,-2,-1,-1,13983.661,118.015,-53.527,-8536.736,,,,,2007-01-06 01:40:07.668
673.171753,-43,8,-2232,1,0,0,13983.633,118.001,-53.493,-8536.783,,,,,2007-01-06 01:40:07.688
673.191772,-42,0,-2239,0,0,-2,13983.719,118.038,-53.329,-8536.642,,,,,2007-01-06 01:40:07.708
673.211853,-39,7,-2240,1,-1,1,13983.759,117.981,-53.364,-8536.577,,,,,2007-01-06 01:40:07.728
673.231781,-41,-2,-2241,-2,-1,0,13983.823,117.936,-53.343,-8536.473,-69,-305,-444,,2007-01-06 01:40:07.748
673.2518,-33,-1,-2233,1,0,0,13983.772,118.071,-53.305,-8536.555,-69,-305,-444,33792,2007-01-06 01:40:07.768
673.27182,-56,-11,-2254,0,0,-1,13983.902,118.215,-53.322,-8536.34,,,,,2007-01-06 01:40:07.788
673.291809,-42,0,-2226,-1,-1,1,13983.873,118.075,-53.462,-8536.388,,,,,2007-01-06 01:40:07.808
673.311828,-21,3,-2254,-3,-1,0,13983.89,117.99,-53.57,-8536.361,,,,,2007-01-06 01:40:07.828
673.331848,-35,-5,-2240,-2,-1,-1,13983.839,117.827,-53.769,-8536.445,-63,-301,-441,,2007-01-06 01:40:07.848
673.351867,-19,-2,-2244,-1,-1,0,13983.88,117.801,-53.827,-8536.379,,,,,2007-01-06 01:40:07.868
673.371887,-25,1,-2248,-1,-1,-1,13983.852,117.799,-53.724,-8536.425,,,,,2007-01-06 01:40:07.888
673.391876,-37,3,-2202,-1,-1,0,13983.87,117.761,-53.598,-8536.397,,,,,2007-01-06 01:40:07.908
673.411896,-40,10,-2238,-1,-1,0,13983.842,117.792,-53.595,-8536.443,,,,,2007-01-06 01:40:07.928
673.431915,-68,5,-2259,-2,-1,-2,13983.792,117.62,-53.612,-8536.527,-62,-305,-447,,2007-01-06 01:40:07.948
673.451904,-23,0,-2245,-2,-1,-1,13983.742,117.66,-53.403,-8536.609,,,,,2007-01-06 01:40:07.968
673.471924,-18,-8,-2238,1,0,-1,13983.76,117.638,-53.436,-8536.58,,,,,2007-01-06 01:40:07.988
673.491943,-35,-7,-2249,0,0,0,13983.8,117.631,-53.296,-8536.515,,,,,2007-01-06 01:40:08.008
673.511932,-37,-11,-2248,-2,-1,1,13983.773,117.52,-53.289,-8536.562,,,,,2007-01-06 01:40:08.028
673.531952,-22,-9,-2215,-3,-1,0,13983.789,117.61,-53.372,-8536.533,-78,-310,-442,,2007-01-06 01:40:08.048
673.551971,-28,5,-2232,-2,-1,0,13983.784,117.489,-53.364,-8536.543,,,,,2007-01-06 01:40:08.068
673.571991,-35,-22,-2272,-3,-1,-3,13983.847,117.625,-53.26,-8536.439,,,,,2007-01-06 01:40:08.088
673.59198,-50,-4,-2225,0,0,1,13983.798,117.589,-53.026,-8536.522,,,,,2007-01-06 01:40:08.108
673.611999,-24,4,-2231,-1,-1,-1,13983.769,117.633,-53.117,-8536.568,,,,,2007-01-06 01:40:08.128
673.632019,-34,1,-2217,-2,-1,-2,13983.696,117.383,-53.209,-8536.69,-65,-308,-443,,2007-01-06 01:40:08.148
673.652038,-29,10,-2226,-1,-2,-2,13983.69,117.469,-53.22,-8536.699,,,,,2007-01-06 01:40:08.168
673.672027,-28,5,-2242,-2,-1,0,13983.708,117.54,-52.974,-8536.669,,,,,2007-01-06 01:40:08.188
673.692047,-32,-23,-2238,0,0,-1,13983.68,117.705,-52.899,-8536.713,,,,,2007-01-06 01:40:08.208
673.712066,-27,-16,-2229,0,1,0,13983.652,117.852,-52.766,-8536.759,,,,,2007-01-06 01:40:08.228
673.732086,-39,8,-2238,0,0,0,13983.532,117.818,-52.839,-8536.954,-69,-307,-451,,2007-01-06 01:40:08.248
673.752106,-41,4,-2284,-1,-1,-1,13983.618,117.812,-52.871,-8536.814,-69,-307,-451,33808,2007-01-06 01:40:08.268
673.772095,-30,-11,-2266,-1,-1,0,13983.59,117.838,-52.874,-8536.859,,,,,2007-01-06 01:40:08.288
673.792114,-37,-4,-2265,1,0,0,13983.629,118.061,-52.851,-8536.793,,,,,2007-01-06 01:40:08.308
673.812103,-17,6,-2227,0,0,0,13983.622,118.12,-52.944,-8536.802,,,,,2007-01-06 01:40:08.328
673.832123,-51,23,-2227,0,0,0,13983.594,118.079,-52.93,-8536.849,-71,-300,-444,,2007-01-06 01:40:08.348
673.852142,-43,-9,-2239,-2,-2,-2,13983.566,117.921,-53.055,-8536.896,,,,,2007-01-06 01:40:08.368
673.872162,-51,-7,-2245,-3,-1,-2,13983.515,117.967,-53.054,-8536.979,,,,,2007-01-06 01:40:08.388
673.892181,-38,-1,-2244,-2,-1,-2,13983.44,118.17,-53.032,-8537.099,,,,,2007-01-06 01:40:08.408
673.912201,-15,6,-2248,-1,-1,-1,13983.456,118.275,-53.128,-8537.07,,,,,2007-01-06 01:40:08.428
673.93219,-43,-6,-2243,-2,-1,-2,13983.404,118.3,-53.319,-8537.155,-71,-312,-449,,2007-01-06 01:40:08.448
673.952209,-40,3,-2245,-1,-1,1,13983.36,118.19,-53.42,-8537.228,,,,,2007-01-06 01:40:08.468
673.972229,-22,-8,-2233,-1,0,-2,13983.301,118.005,-53.399,-8537.327,,,,,2007-01-06 01:40:08.488
673.992218,-43,-7,-2260,-1,0,2,13983.332,117.915,-53.261,-8537.278,,,,,2007-01-06 01:40:08.508
674.012237,-31,-5,-2246,-1,-1,-1,13983.274,117.784,-53.026,-8537.377,,,,,2007-01-06 01:40:08.528
674.032257,-43,-5,-2240,-1,-1,-1,13983.258,117.831,-53.149,-8537.402,-75,-308,-445,,2007-01-06 01:40:08.548
674.052276,-32,-5,-2247,-3,-1,-1,13983.221,117.636,-53.205,-8537.465,,,,,2007-01-06 01:40:08.568
674.072265,-19,-4,-2255,-4,-2,-1,13983.206,117.542,-53.332,-8537.49,,,,,2007-01-06 01:40:08.588
674.092285,-18,5,-2215,-2,-1,1,13983.145,117.581,-53.352,-8537.588,,,,,2007-01-06 01:40:08.608
674.112304,-46,-17,-2242,-1,-1,-2,13983.109,117.576,-53.217,-8537.649,,,,,2007-01-06 01:40:08.628
674.132324,-15,8,-2251,1,0,-1,13983.095,117.542,-53.12,-8537.673,-76,-303,-447,,2007-01-06 01:40:08.648
674.152313,-35,6,-2242,-1,-1,-1,13983.126,117.584,-53.091,-8537.622,,,,,2007-01-06 01:40:08.668
674.172333,-33,2,-2228,-1,-1,1,13983.111,117.5,-53.13,-8537.647,,,,,2007-01-06 01:40:08.688
674.192352,-32,-9,-2232,-1,-1,-1,13983.14,117.746,-53.181,-8537.595,,,,,2007-01-06 01:40:08.708
674.212341,-32,4,-2229,1,0,0,13983.035,117.779,-53.152,-8537.768,,,,,2007-01-06 01:40:08.728
674.232361,-33,-11,-2258,-1,-1,-2,13982.997,117.828,-53.209,-8537.829,-70,-308,-443,,2007-01-06 01:40:08.748
674.25238,-33,-1,-2245,-1,0,-1,13983.004,117.804,-53.373,-8537.816,-70,-308,-443,33796,2007-01-06 01:40:08.768
674.2724,-45,-7,-2274,-2,-1,-1,13982.99,117.959,-53.229,-8537.838,,,,,2007-01-06 01:40:08.788
674.292389,-18,-16,-2248,0,0,-1,13983.042,117.984,-53.327,-8537.752,,,,,2007-01-06 01:40:08.808
674.312408,-33,-2,-2207,-2,0,1,13983.027,117.98,-53.263,-8537.777,,,,,2007-01-06 01:40:08.828
674.332428,-34,-6,-2241,0,0,-3,13983.081,118.013,-53.323,-8537.688,-80,-297,-448,,2007-01-06 01:40:08.848
674.352447,-30,-17,-2268,-1,-1,0,13983.111,118.026,-53.404,-8537.638,,,,,2007-01-06 01:40:08.868
674.372436,-30,1,-2262,-2,-1,-1,13983.164,118.182,-53.384,-8537.549,,,,,2007-01-06 01:40:08.888
674.392456,-29,-11,-2247,2,0,0,13983.081,118.192,-53.332,-8537.685,,,,,2007-01-06 01:40:08.908
674.412475,-33,-7,-2241,0,1,-1,13983.044,118.208,-53.167,-8537.746,,,,,2007-01-06 01:40:08.928
674.432556,-34,7,-2248,-1,-2,-1,13983.053,117.971,-53.187,-8537.735,-80,-301,-448,,2007-01-06 01:40:08.949
674.452484,-44,-20,-2274,-3,-1,0,13983.016,117.708,-53.307,-8537.798,,,,,2007-01-06 01:40:08.968
674.472503,-25,-6,-2239,-3,-3,-1,13983.047,117.683,-53.331,-8537.748,,,,,2007-01-06 01:40:08.989
674.492523,-28,5,-2220,-2,-1,0,13983.032,117.66,-53.258,-8537.772,,,,,2007-01-06 01:40:09.009
674.512543,-44,-16,-2245,0,0,-2,13983.018,117.692,-53.116,-8537.796,,,,,2007-01-06 01:40:09.029
674.532532,-59,-8,-2251,-2,-1,0,13982.956,117.818,-53.262,-8537.895,-72,-311,-445,,2007-01-06 01:40:09.049
674.552551,-35,-8,-2228,-1,0,0,13982.941,117.93,-53.336,-8537.918,,,,,2007-01-06 01:40:09.069
674.572571,-29,3,-2251,-1,-1,-3,13982.903,118.059,-53.306,-8537.979,,,,,2007-01-06 01:40:09.089
674.59256,-34,12,-2233,0,0,1,13982.911,118.061,-53.287,-8537.965,,,,,2007-01-06 01:40:09.109
674.612579,-29,2,-2266,0,0,-1,13982.875,117.908,-53.258,-8538.027,,,,,2007-01-06 01:40:09.129
674.632599,-50,-7,-2251,-2,-1,-1,13982.951,117.95,-53.158,-8537.902,-71,-303,-444,,2007-01-06 01:40:09.149
674.652618,-32,-10,-2270,-1,-1,-1,13982.959,117.804,-53.282,-8537.891,,,,,2007-01-06 01:40:09.169
674.672607,-29,8,-2237,-3,-1,0,13983.035,117.676,-53.28,-8537.767,,,,,2007-01-06 01:40:09.189
674.692627,-44,18,-2273,-3,-3,1,13982.997,117.72,-53.446,-8537.828,,,,,2007-01-06 01:40:09.209
674.712646,-26,-6,-2238,-1,0,-1,13983.006,117.639,-53.437,-8537.814,,,,,2007-01-06 01:40:09.229
674.732666,-24,12,-2227,0,0,-1,13983.083,117.65,-53.448,-8537.689,-77,-308,-441,,2007-01-06 01:40:09.249
674.752685,-44,-20,-2223,-2,0,2,13982.932,117.544,-53.448,-8537.938,-77,-308,-441,33777,2007-01-06 01:40:09.269
674.772674,-40,-9,-2240,-1,-1,-2,13982.985,117.608,-53.473,-8537.85,,,,,2007-01-06 01:40:09.289
674.792694,-49,-15,-2248,-1,-1,0,13983.015,117.514,-53.603,-8537.8,,,,,2007-01-06 01:40:09.309
674.812683,-28,-12,-2254,-4,-1,1,13983,117.581,-53.587,-8537.824,,,,,2007-01-06 01:40:09.329
674.832702,-39,6,-2249,-1,-1,-1,13982.964,117.555,-53.428,-8537.885,-77,-301,-439,,2007-01-06 01:40:09.349
674.852722,-22,-8,-2248,0,0,-1,13982.994,117.545,-53.562,-8537.835,,,,,2007-01-06 01:40:09.369
674.872741,-46,4,-2262,-1,-1,-1,13982.977,117.752,-53.745,-8537.859,,,,,2007-01-06 01:40:09.389
674.892761,-28,-4,-2243,0,1,0,13982.984,117.724,-53.879,-8537.847,,,,,2007-01-06 01:40:09.409
674.91275,-46,-1,-2242,-1,-1,-3,13983.015,117.666,-53.917,-8537.797,,,,,2007-01-06 01:40:09.429
674.93277,-26,-7,-2240,-1,-1,1,13983.044,117.709,-53.993,-8537.747,-72,-308,-441,,2007-01-06 01:40:09.449
674.952789,-39,-10,-2245,0,0,-1,13983.144,117.726,-53.906,-8537.585,,,,,2007-01-06 01:40:09.469
674.972809,-28,2,-2247,-1,-1,0,13983.218,117.771,-54.15,-8537.461,,,,,2007-01-06 01:40:09.489
674.992798,-35,-10,-2235,-3,-1,0,13983.339,117.752,-54.302,-8537.262,,,,,2007-01-06 01:40:09.509
675.012817,-31,3,-2253,-1,1,3,13983.324,117.782,-54.25,-8537.286,,,,,2007-01-06 01:40:09.529
675.032837,-25,10,-2227,-1,-1,-2,13983.196,117.635,-54.375,-8537.498,-69,-300,-435,,2007-01-06 01:40:09.549
675.052826,-19,-5,-2237,-2,-1,-2,13983.113,117.558,-54.352,-8537.635,,,,,2007-01-06 01:40:09.569
675.072876,-46,-3,-2226,-1,-1,-1,13983.12,117.512,-54.475,-8537.624,,,,,2007-01-06 01:40:09.589
675.092865,-24,-1,-2246,-2,-1,-2,13983.014,117.53,-54.509,-8537.797,,,,,2007-01-06 01:40:09.609
675.112884,-23,4,-2268,-1,-1,0,13982.998,117.603,-54.707,-8537.821,,,,,2007-01-06 01:40:09.629
675.132904,-31,-5,-2253,-2,0,-1,13983.03,117.505,-54.605,-8537.77,-70,-304,-443,,2007-01-06 01:40:09.649
675.152893,-25,13,-2237,-2,-1,-2,13982.971,117.36,-54.465,-8537.87,,,,,2007-01-06 01:40:09.669
675.172912,-25,-13,-2252,-3,-2,-2,13983,117.274,-54.674,-8537.821,,,,,2007-01-06 01:40:09.689
675.192901,-31,-1,-2251,-4,-1,1,13982.917,117.348,-54.728,-8537.957,,,,,2007-01-06 01:40:09.709
675.212951,-47,-10,-2255,-1,-1,-2,13982.902,117.415,-54.609,-8537.981,,,,,2007-01-06 01:40:09.729
675.23294,-22,-2,-2273,0,0,-2,13982.911,117.438,-54.516,-8537.967,-61,-301,-445,,2007-01-06 01:40:09.749
675.25296,-46,6,-2258,-1,-1,-2,13982.941,117.458,-54.447,-8537.917,-61,-301,-445,33818,2007-01-06 01:40:09.769
675.27298,-48,-18,-2242,-2,-1,0,13982.973,117.448,-54.356,-8537.866,,,,,2007-01-06 01:40:09.789
675.292999,-65,5,-2230,1,0,1,13982.912,117.625,-54.248,-8537.964,,,,,2007-01-06 01:40:09.809
675.312988,-35,6,-2246,0,0,-3,13982.919,117.639,-54.404,-8537.951,,,,,2007-01-06 01:40:09.829
675.333008,-39,-1,-2229,-1,-1,0,13982.903,117.801,-54.393,-8537.975,-70,-311,-452,,2007-01-06 01:40:09.849
675.353027,-33,2,-2248,-2,-1,1,13982.933,117.799,-54.497,-8537.925,,,,,2007-01-06 01:40:09.869
675.373047,-37,-8,-2287,-1,-1,1,13983.078,117.85,-54.419,-8537.688,,,,,2007-01-06 01:40:09.889
675.393036,-21,-12,-2233,-1,0,-1,13983.017,117.858,-54.561,-8537.787,,,,,2007-01-06 01:40:09.909
675.413055,-31,6,-2231,-3,-1,-1,13982.978,117.958,-54.669,-8537.849,,,,,2007-01-06 01:40:09.929
675.433075,-34,-1,-2231,-1,0,0,13983.031,117.996,-54.629,-8537.761,-72,-306,-436,,2007-01-06 01:40:09.949
675.453064,-22,-1,-2235,-2,-1,-1,13983.039,118.022,-54.726,-8537.748,,,,,2007-01-06 01:40:09.969
675.473083,-42,-15,-2257,-1,-1,1,13983.16,118.197,-54.68,-8537.547,,,,,2007-01-06 01:40:09.989
675.493072,-32,7,-2251,-1,-1,0,13983.144,118.281,-54.712,-8537.571,,,,,2007-01-06 01:40:10.009
675.513092,-25,7,-2234,-1,-1,-1,13983.175,118.15,-54.809,-8537.522,,,,,2007-01-06 01:40:10.029
675.533111,-25,-6,-2223,-2,-1,0,13983.115,118.299,-54.817,-8537.619,-65,-304,-448,,2007-01-06 01:40:10.049
675.553131,-32,-2,-2240,1,2,-1,13983.077,118.422,-54.667,-8537.679,,,,,2007-01-06 01:40:10.069
675.57315,-13,-12,-2248,0,0,0,13983.041,118.348,-54.67,-8537.741,,,,,2007-01-06 01:40:10.089
675.59317,-44,-5,-2238,-2,-2,-2,13983.004,118.193,-54.699,-8537.803,,,,,2007-01-06 01:40:10.109
675.613159,-38,-3,-2248,-2,-1,-1,13982.988,118.125,-54.929,-8537.828,,,,,2007-01-06 01:40:10.129
675.633179,-45,12,-2251,-2,-2,0,13983.043,117.944,-54.886,-8537.741,-65,-301,-450,,2007-01-06 01:40:10.149
675.653259,-37,8,-2275,-1,-1,0,13983.21,117.934,-54.968,-8537.467,,,,,2007-01-06 01:40:10.169
675.673218,-37,-1,-2247,-1,-1,2,13983.129,117.788,-54.718,-8537.603,,,,,2007-01-06 01:40:10.189
675.693207,-35,-18,-2255,-1,-2,1,13983.16,117.728,-54.722,-8537.553,,,,,2007-01-06 01:40:10.209
675.713226,-22,6,-2246,-1,-2,0,13983.079,117.783,-54.432,-8537.688,,,,,2007-01-06 01:40:10.229
675.733246,-34,-6,-2233,1,0,-1,13983.042,117.659,-54.314,-8537.749,-67,-307,-442,,2007-01-06 01:40:10.249
675.753265,-42,-14,-2248,-1,-3,-1,13983.007,117.554,-54.095,-8537.811,-67,-307,-442,33808,2007-01-06 01:40:10.269
675.773254,-35,2,-2249,0,-1,-1,13982.924,117.583,-53.957,-8537.946,,,,,2007-01-06 01:40:10.289
675.793274,-32,3,-2222,-2,-2,-2,13982.841,117.64,-53.972,-8538.082,,,,,2007-01-06 01:40:10.309
675.813293,-25,-16,-2235,-1,-1,-1,13982.895,117.636,-53.943,-8537.994,,,,,2007-01-06 01:40:10.329
675.833282,-26,-7,-2258,-2,-1,1,13982.834,117.662,-53.88,-8538.093,-63,-294,-448,,2007-01-06 01:40:10.349
675.853302,-27,4,-2244,-2,-1,-1,13982.796,117.749,-53.932,-8538.154,,,,,2007-01-06 01:40:10.369
675.873321,-38,-4,-2232,0,0,-2,13982.827,117.766,-53.987,-8538.103,,,,,2007-01-06 01:40:10.389
675.893341,-25,-14,-2243,0,0,-1,13982.835,117.698,-54.012,-8538.09,,,,,2007-01-06 01:40:10.409
675.91336,-40,-14,-2258,0,0,-2,13982.822,117.503,-53.925,-8538.116,,,,,2007-01-06 01:40:10.429
675.933349,-31,-7,-2249,-2,-2,-1,13982.83,117.533,-53.861,-8538.103,-70,-306,-441,,2007-01-06 01:40:10.449
675.953369,-43,-5,-2272,-2,-1,-3,13982.861,117.579,-53.761,-8538.052,,,,,2007-01-06 01:40:10.469
675.973388,-16,-21,-2246,-1,-1,1,13982.891,117.791,-53.635,-8538,,,,,2007-01-06 01:40:10.489
675.993408,-25,-2,-2253,-2,-1,1,13982.832,117.98,-53.281,-8538.096,,,,,2007-01-06 01:40:10.509
676.013397,-26,0,-2240,3,0,-3,13982.839,118.006,-53.416,-8538.083,,,,,2007-01-06 01:40:10.529
676.033417,-30,6,-2283,-2,-1,-1,13982.87,117.872,-53.487,-8538.034,-76,-310,-447,,2007-01-06 01:40:10.549
676.053436,-28,-4,-2258,-2,-1,-1,13982.993,117.863,-53.409,-8537.833,,,,,2007-01-06 01:40:10.569
676.073425,-34,0,-2230,1,0,0,13983.024,117.782,-53.436,-8537.783,,,,,2007-01-06 01:40:10.589
676.093445,-30,-12,-2252,-2,0,-2,13983.032,117.764,-53.488,-8537.77,,,,,2007-01-06 01:40:10.609
676.113464,-31,-7,-2255,-1,-1,-1,13983.131,117.698,-53.479,-8537.609,,,,,2007-01-06 01:40:10.629
676.133484,-47,3,-2225,0,0,0,13983.162,117.65,-53.489,-8537.559,-77,-301,-450,,2007-01-06 01:40:10.649
676.153473,-42,-1,-2276,1,0,-2,13983.194,117.553,-53.406,-8537.509,,,,,2007-01-06 01:40:10.669
676.173492,-17,-4,-2230,1,0,2,13983.201,117.665,-53.444,-8537.495,,,,,2007-01-06 01:40:10.689
676.193512,-43,10,-2250,-3,0,-2,13983.186,117.731,-53.398,-8537.519,,,,,2007-01-06 01:40:10.710
676.213531,-43,-5,-2252,-1,0,-2,13983.147,117.705,-53.644,-8537.581,,,,,2007-01-06 01:40:10.730
676.23352,-41,4,-2248,-3,0,-1,13983.178,117.676,-53.618,-8537.531,-70,-308,-450,,2007-01-06 01:40:10.750
676.25354,-37,-2,-2246,-2,-1,0,13983.23,117.803,-53.793,-8537.443,-70,-308,-450,33783,2007-01-06 01:40:10.770
676.273559,-23,0,-2240,0,0,0,13983.307,117.694,-53.741,-8537.319,,,,,2007-01-06 01:40:10.790
676.293579,-37,-13,-2250,-3,-2,1,13983.316,117.673,-53.569,-8537.305,,,,,2007-01-06 01:40:10.810
676.313568,-29,-8,-2212,0,0,0,13983.415,117.823,-53.511,-8537.142,,,,,2007-01-06 01:40:10.830
676.333587,-44,-13,-2266,0,0,1,13983.469,117.952,-53.356,-8537.053,-64,-303,-447,,2007-01-06 01:40:10.850
676.353607,-30,3,-2244,-1,-1,1,13983.5,117.99,-53.278,-8537.002,,,,,2007-01-06 01:40:10.870
676.373596,-34,12,-2250,2,0,-2,13983.531,118.167,-53.2,-8536.95,,,,,2007-01-06 01:40:10.890
676.393616,-41,3,-2262,1,1,-2,13983.47,118.181,-53.364,-8537.048,,,,,2007-01-06 01:40:10.910
676.413635,-28,5,-2247,-2,-1,-1,13983.433,118.031,-53.284,-8537.11,,,,,2007-01-06 01:40:10.930
676.433655,-38,-5,-2232,-1,-2,-1,13983.396,118.063,-53.273,-8537.171,-75,-297,-436,,2007-01-06 01:40:10.950
676.453674,-37,-6,-2241,-1,-1,0,13983.427,118.242,-53.063,-8537.119,,,,,2007-01-06 01:40:10.970
676.473663,-31,-19,-2244,1,0,-1,13983.412,118.245,-53.074,-8537.143,,,,,2007-01-06 01:40:10.990
