;Title, http://www.gcdataconcepts.com, HAM-IMU+alt, MPU9250 BMP280,,,,,,,,,,,,,
;Version,1379, Build date, Jan 12 2018,  SN:CCDC50029F4C138,,,,,,,,,,,,
;Start_time, 2018-06-16, 09:03:47.967,2018-06-16 09:03:47.967,,,,,,,,,,,,,
;Temperature,-999, deg C,  Vbat,3476, mv,,,,,,,,,,,
;MPU SR,200,Hz,  Accel sens,2048,counts/g, Gyro sens,16,counts/dps,  Mag SR,10,Hz,  Mag sens,1666,counts/mT,,
;BMP280 SI,0.5,s ,,,,,,,,,,,,,,
;Deadband,0, counts,,,,,,,,,,,,,,
;DeadbandTimeout,5,sec,,,,,,,,,,,,,,
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T,Date Time
4.210145,268,2032,50,-1,-1,2,-9231.367,-5665.129,10309.014,-6696.852,,,,,,2018-06-16 09:03:52.177
4.230134,248,2051,65,-1,-1,-1,-9231.46,-5664.904,10309.002,-6696.933,198,-294,-320,,,2018-06-16 09:03:52.197
4.250123,243,2046,79,-1,-1,1,-9231.493,-5665.048,10308.909,-6696.908,,,,,,2018-06-16 09:03:52.217
4.270112,260,2040,74,-1,-1,-3,-9231.683,-5665.024,10308.8,-6696.835,,,,,,2018-06-16 09:03:52.237
4.290101,245,2045,52,1,0,-1,-9231.678,-5665.152,10308.741,-6696.824,,,,,,2018-06-16 09:03:52.257
4.31009,269,2038,78,-1,-1,-1,-9231.681,-5665.01,10308.882,-6696.724,,,,,,2018-06-16 09:03:52.277
4.330079,244,2043,60,-2,-2,-1,-9231.769,-5665.009,10308.831,-6696.681,197,-285,-326,,,2018-06-16 09:03:52.297
4.350037,271,2034,75,-2,-1,-2,-9231.77,-5665.026,10308.922,-6696.526,,,,,,2018-06-16 09:03:52.317
4.370026,260,2055,67,-1,-3,0,-9231.791,-5665.057,10308.926,-6696.464,,,,,,2018-06-16 09:03:52.337
4.390015,257,2048,90,0,0,-2,-9231.884,-5664.999,10308.93,-6696.378,,,,,,2018-06-16 09:03:52.357
4.410004,258,2041,66,-2,-1,-2,-9231.698,-5665.013,10309.122,-6696.326,,,,,,2018-06-16 09:03:52.377
4.429993,252,2035,65,-3,-1,-1,-9231.554,-5665.14,10309.214,-6696.279,205,-277,-320,,,2018-06-16 09:03:52.397
4.449982,274,2052,89,-4,-1,-2,-9231.648,-5665.078,10309.218,-6696.195,,,,,,2018-06-16 09:03:52.417
4.469971,250,2047,75,-1,-2,-1,-9231.612,-5665.177,10309.215,-6696.164,,,,,,2018-06-16 09:03:52.437
4.48996,259,2038,41,-3,-2,-1,-9231.577,-5665.204,10309.306,-6696.05,,,,,,2018-06-16 09:03:52.457
4.509949,223,2047,59,-1,-1,-1,-9231.61,-5665.151,10309.261,-6696.118,,,,,,2018-06-16 09:03:52.477
4.529908,261,2063,66,-1,-1,-1,-9231.825,-5665.282,10309.034,-6696.061,203,-277,-318,,,2018-06-16 09:03:52.497
4.549927,262,2054,57,1,0,-2,-9231.78,-5665.311,10309.064,-6696.052,,,,,,2018-06-16 09:03:52.517
4.569916,244,2045,65,-1,-1,0,-9231.881,-5665.272,10308.99,-6696.058,,,,,,2018-06-16 09:03:52.537
4.589875,251,2044,80,-1,-3,-1,-9232.09,-5665.256,10308.792,-6696.091,,,,,,2018-06-16 09:03:52.557
4.609864,241,2072,59,-1,-1,-2,-9232.035,-5665.423,10308.741,-6696.103,,,,,,2018-06-16 09:03:52.577
4.629853,238,2047,42,-2,-1,-2,-9232.162,-5665.521,10308.654,-6695.979,204,-280,-312,,,2018-06-16 09:03:52.597
4.649842,256,2053,71,-2,-2,0,-9232.267,-5665.271,10308.635,-6696.076,204,-280,-312,100063,28660,2018-06-16 09:03:52.617
4.669892,251,2038,85,-1,-1,1,-9232.18,-5665.26,10308.714,-6696.083,,,,,,2018-06-16 09:03:52.637
4.68982,263,2064,57,-1,-2,-1,-9231.952,-5665.252,10308.845,-6696.202,,,,,,2018-06-16 09:03:52.657
4.709809,249,2048,72,-3,-1,-1,-9232.108,-5665.17,10308.82,-6696.094,,,,,,2018-06-16 09:03:52.677
4.729798,262,2047,71,-2,-2,-1,-9232.268,-5665.144,10308.792,-6695.939,212,-279,-327,,,2018-06-16 09:03:52.697
4.749787,246,2053,47,-1,-2,-2,-9232.333,-5665.163,10308.757,-6695.888,,,,,,2018-06-16 09:03:52.717
4.769776,251,2049,71,-2,-1,-1,-9232.421,-5665.118,10308.707,-6695.882,,,,,,2018-06-16 09:03:52.737
4.789734,256,2062,59,0,0,0,-9232.499,-5665.164,10308.692,-6695.759,,,,,,2018-06-16 09:03:52.757
4.809723,244,2046,53,-2,-1,0,-9232.515,-5665.184,10308.534,-6695.962,,,,,,2018-06-16 09:03:52.777
4.829712,269,2057,79,-1,-1,-1,-9232.503,-5665.278,10308.565,-6695.851,209,-285,-319,,,2018-06-16 09:03:52.797
4.849701,262,2029,115,-2,-1,-2,-9232.519,-5665.274,10308.606,-6695.769,,,,,,2018-06-16 09:03:52.817
4.86969,272,2058,94,-1,-1,-1,-9232.434,-5665.422,10308.589,-6695.789,,,,,,2018-06-16 09:03:52.837
4.889679,243,2041,69,-1,-1,-1,-9232.332,-5665.432,10308.709,-6695.735,,,,,,2018-06-16 09:03:52.857
4.909668,276,2062,60,-2,-2,-1,-9232.386,-5665.436,10308.654,-6695.741,,,,,,2018-06-16 09:03:52.877
4.929657,247,2054,91,0,0,0,-9232.373,-5665.385,10308.685,-6695.755,203,-277,-327,,,2018-06-16 09:03:52.897
4.949646,263,2041,89,-3,-2,1,-9232.324,-5665.333,10308.819,-6695.661,,,,,,2018-06-16 09:03:52.917
4.969636,251,2058,88,-1,-1,-1,-9232.258,-5665.436,10308.782,-6695.722,,,,,,2018-06-16 09:03:52.937
4.989594,263,2042,87,-1,-1,0,-9232.253,-5665.493,10308.627,-6695.919,,,,,,2018-06-16 09:03:52.957
5.009583,262,2047,56,1,1,-1,-9232.191,-5665.476,10308.675,-6695.944,,,,,,2018-06-16 09:03:52.977
5.029572,259,2054,80,-2,-2,-1,-9232.254,-5665.601,10308.714,-6695.692,212,-279,-313,,,2018-06-16 09:03:52.997
5.049561,252,2059,72,-3,-2,-1,-9232.179,-5665.472,10308.83,-6695.726,,,,,,2018-06-16 09:03:53.017
5.06955,247,2059,76,-1,0,-1,-9232.275,-5665.618,10308.778,-6695.551,,,,,,2018-06-16 09:03:53.037
5.089539,270,2051,63,1,0,-2,-9232.165,-5665.73,10308.813,-6695.554,,,,,,2018-06-16 09:03:53.057
5.109528,254,2050,74,-2,0,1,-9232.243,-5665.887,10308.607,-6695.63,,,,,,2018-06-16 09:03:53.077
5.129517,258,2055,72,-1,-1,-2,-9232.249,-5665.884,10308.558,-6695.7,212,-279,-318,,,2018-06-16 09:03:53.097
5.149506,264,2046,42,-1,-1,-1,-9232.374,-5665.923,10308.372,-6695.781,212,-279,-318,100062,28660,2018-06-16 09:03:53.117
5.169495,251,2056,60,1,1,-2,-9232.278,-5665.928,10308.38,-6695.896,,,,,,2018-06-16 09:03:53.136
5.189454,253,2020,82,-1,-1,0,-9232.226,-5665.967,10308.487,-6695.771,,,,,,2018-06-16 09:03:53.156
5.209443,256,2051,55,-3,-2,0,-9232.363,-5666.092,10308.3,-6695.764,,,,,,2018-06-16 09:03:53.176
5.229432,259,2044,68,-2,-1,-1,-9232.545,-5666.049,10308.183,-6695.728,219,-286,-329,,,2018-06-16 09:03:53.196
5.249421,261,2052,71,-1,-1,-1,-9232.567,-5666.06,10308.182,-6695.691,,,,,,2018-06-16 09:03:53.216
5.26941,242,2050,65,-2,-1,0,-9232.577,-5666.115,10308.161,-6695.663,,,,,,2018-06-16 09:03:53.236
5.289399,247,2051,51,-1,-1,-3,-9232.66,-5666.223,10308.117,-6695.525,,,,,,2018-06-16 09:03:53.256
5.309388,256,2052,62,-1,-1,-1,-9232.72,-5666.206,10308.115,-6695.459,,,,,,2018-06-16 09:03:53.276
5.329377,241,2043,70,0,0,1,-9232.781,-5666.159,10308.113,-6695.417,206,-276,-330,,,2018-06-16 09:03:53.296
5.349366,258,2043,71,-1,-1,-2,-9232.81,-5666.13,10308.079,-6695.455,,,,,,2018-06-16 09:03:53.316
5.369355,234,2047,77,-2,-2,-1,-9232.828,-5666.336,10307.964,-6695.433,,,,,,2018-06-16 09:03:53.336
5.389313,254,2040,71,-1,-1,0,-9232.848,-5666.431,10307.942,-6695.359,,,,,,2018-06-16 09:03:53.356
5.409333,254,2039,72,-1,-1,0,-9232.832,-5666.524,10307.951,-6695.289,,,,,,2018-06-16 09:03:53.376
5.429291,244,2053,61,-2,-1,-1,-9232.801,-5666.47,10308.031,-6695.255,207,-282,-324,,,2018-06-16 09:03:53.396
5.44928,260,2045,58,-1,-1,-1,-9232.848,-5666.394,10308.069,-6695.195,,,,,,2018-06-16 09:03:53.416
5.469269,251,2057,84,-2,-1,-3,-9232.984,-5666.495,10307.972,-6695.072,,,,,,2018-06-16 09:03:53.436
5.489258,238,2023,70,-1,-1,0,-9233.049,-5666.536,10308.001,-6694.902,,,,,,2018-06-16 09:03:53.456
5.509247,259,2044,48,-2,-2,-2,-9233.098,-5666.566,10308.045,-6694.741,,,,,,2018-06-16 09:03:53.476
5.529236,251,2051,60,-1,-2,-2,-9233.169,-5666.68,10308.005,-6694.608,197,-278,-323,,,2018-06-16 09:03:53.496
5.549225,266,2054,59,-2,0,-2,-9233.106,-5666.782,10308.025,-6694.578,,,,,,2018-06-16 09:03:53.516
5.569214,249,2049,48,-1,-1,-2,-9233.06,-5666.792,10307.963,-6694.73,,,,,,2018-06-16 09:03:53.536
5.589173,255,2037,69,0,0,-2,-9233.061,-5666.791,10307.959,-6694.734,,,,,,2018-06-16 09:03:53.556
5.609162,263,2052,58,-1,-1,-2,-9233.092,-5666.908,10307.831,-6694.791,,,,,,2018-06-16 09:03:53.576
5.629151,244,2055,104,-2,-1,-1,-9233.113,-5666.985,10307.708,-6694.885,209,-280,-328,,,2018-06-16 09:03:53.596
5.64914,255,2048,55,-1,-1,0,-9233.215,-5666.932,10307.643,-6694.889,209,-280,-328,100063,28660,2018-06-16 09:03:53.616
5.669129,264,2048,86,1,0,-1,-9233.345,-5666.974,10307.514,-6694.871,,,,,,2018-06-16 09:03:53.636
5.689118,265,2050,57,-2,-1,-1,-9233.225,-5667.087,10307.589,-6694.828,,,,,,2018-06-16 09:03:53.656
5.709107,237,2036,79,-2,-1,-2,-9233.232,-5667.085,10307.539,-6694.896,,,,,,2018-06-16 09:03:53.676
5.729096,263,2065,74,-2,-1,1,-9233.234,-5667.2,10307.498,-6694.86,199,-283,-326,,,2018-06-16 09:03:53.696
5.749085,252,2042,57,-3,-2,-1,-9233.282,-5667.211,10307.448,-6694.861,,,,,,2018-06-16 09:03:53.716
5.769074,261,2055,72,-1,-1,-3,-9233.276,-5667.039,10307.435,-6695.035,,,,,,2018-06-16 09:03:53.736
5.789063,253,2061,68,-2,-1,1,-9233.252,-5666.892,10307.539,-6695.031,,,,,,2018-06-16 09:03:53.756
5.809052,251,2045,53,-2,-1,-1,-9233.347,-5667.021,10307.449,-6694.93,,,,,,2018-06-16 09:03:53.776
5.829041,251,2033,61,-2,-2,-2,-9233.465,-5666.841,10307.422,-6694.962,203,-277,-322,,,2018-06-16 09:03:53.796
5.849,251,2048,61,0,0,-1,-9233.439,-5666.803,10307.435,-6695.008,,,,,,2018-06-16 09:03:53.816
5.868989,245,2032,63,-1,-1,-1,-9233.418,-5666.753,10307.476,-6695.019,,,,,,2018-06-16 09:03:53.836
5.889039,262,2055,51,-2,-1,-1,-9233.606,-5666.721,10307.428,-6694.859,,,,,,2018-06-16 09:03:53.856
5.908967,256,2055,86,0,-2,-1,-9233.65,-5666.448,10307.438,-6695.014,,,,,,2018-06-16 09:03:53.876
5.928956,249,2055,58,-1,-1,1,-9233.673,-5666.386,10307.503,-6694.935,209,-276,-314,,,2018-06-16 09:03:53.896
5.948945,254,2040,63,-2,-1,0,-9233.795,-5666.285,10307.414,-6694.99,,,,,,2018-06-16 09:03:53.916
5.968934,247,2042,39,0,1,0,-9233.835,-5666.266,10307.299,-6695.127,,,,,,2018-06-16 09:03:53.936
5.988923,260,2051,59,-2,-1,-1,-9233.786,-5666.416,10307.306,-6695.057,,,,,,2018-06-16 09:03:53.956
6.008912,246,2042,71,-2,-1,-2,-9233.868,-5666.224,10307.349,-6695.042,,,,,,2018-06-16 09:03:53.976
6.028901,256,2037,67,-1,-3,-1,-9233.833,-5666.324,10307.409,-6694.911,212,-279,-320,,,2018-06-16 09:03:53.996
6.048859,274,2046,80,-2,-1,-1,-9233.838,-5666.345,10307.496,-6694.753,,,,,,2018-06-16 09:03:54.016
6.068848,257,2049,88,-3,-1,-1,-9233.816,-5666.528,10307.452,-6694.695,,,,,,2018-06-16 09:03:54.036
6.088837,246,2027,75,0,0,-2,-9233.919,-5666.486,10307.423,-6694.633,,,,,,2018-06-16 09:03:54.056
6.108826,251,2059,61,-1,-1,-2,-9233.819,-5666.501,10307.452,-6694.715,,,,,,2018-06-16 09:03:54.076
6.128815,264,2050,67,0,0,-1,-9233.819,-5666.422,10307.534,-6694.655,197,-273,-312,,,2018-06-16 09:03:54.096
6.148804,230,2047,60,-2,-1,-1,-9233.915,-5666.406,10307.404,-6694.737,197,-273,-312,100069,28660,2018-06-16 09:03:54.116
6.168793,264,2051,70,0,0,-2,-9234.049,-5666.311,10307.432,-6694.59,,,,,,2018-06-16 09:03:54.136
6.188752,266,2047,43,-2,-2,-1,-9234.167,-5666.384,10307.347,-6694.496,,,,,,2018-06-16 09:03:54.156
6.208771,251,2055,79,-2,-1,-2,-9234.242,-5666.309,10307.459,-6694.284,,,,,,2018-06-16 09:03:54.176
6.22873,245,2057,77,-2,-3,-1,-9234.273,-5666.388,10307.466,-6694.162,207,-284,-320,,,2018-06-16 09:03:54.196
6.248719,244,2048,78,-2,-1,-2,-9234.498,-5666.502,10307.356,-6693.926,,,,,,2018-06-16 09:03:54.216
6.268708,260,2062,79,1,0,-3,-9234.53,-5666.692,10307.327,-6693.765,,,,,,2018-06-16 09:03:54.236
6.288697,255,2058,69,0,0,-2,-9234.481,-5666.752,10307.3,-6693.824,,,,,,2018-06-16 09:03:54.256
6.308686,247,2047,62,-1,-1,-1,-9234.475,-5666.788,10307.197,-6693.96,,,,,,2018-06-16 09:03:54.276
6.328675,265,2048,58,-2,-1,0,-9234.511,-5666.689,10307.152,-6694.063,205,-279,-322,,,2018-06-16 09:03:54.296
6.348664,263,2040,86,-1,-1,-1,-9234.495,-5666.68,10307.186,-6694.041,,,,,,2018-06-16 09:03:54.316
6.368653,247,2046,58,-3,-1,-1,-9234.479,-5666.554,10307.158,-6694.212,,,,,,2018-06-16 09:03:54.336
6.388611,249,2058,51,1,0,0,-9234.613,-5666.546,10307.089,-6694.141,,,,,,2018-06-16 09:03:54.356
6.4086,260,2035,59,-2,-1,-2,-9234.848,-5666.448,10306.997,-6694.04,,,,,,2018-06-16 09:03:54.376
6.42862,245,2051,47,-1,-1,-1,-9234.912,-5666.612,10306.907,-6693.953,206,-271,-312,,,2018-06-16 09:03:54.396
6.448578,244,2040,84,-3,-1,-2,-9234.925,-5666.455,10306.911,-6694.061,,,,,,2018-06-16 09:03:54.416
6.468567,259,2040,101,-1,-2,0,-9234.959,-5666.511,10306.976,-6693.866,,,,,,2018-06-16 09:03:54.436
6.488556,270,2048,67,-1,-1,-2,-9234.963,-5666.511,10307.008,-6693.812,,,,,,2018-06-16 09:03:54.456
6.508545,254,2043,62,-1,-3,-2,-9235.048,-5666.518,10306.864,-6693.912,,,,,,2018-06-16 09:03:54.476
6.528534,245,2049,78,0,0,-2,-9235.209,-5666.403,10306.794,-6693.894,204,-285,-321,,,2018-06-16 09:03:54.496
6.548523,255,2050,71,0,0,-1,-9235.238,-5666.444,10306.828,-6693.768,,,,,,2018-06-16 09:03:54.516
6.568512,269,2056,77,-2,-2,-2,-9235.253,-5666.666,10306.686,-6693.777,,,,,,2018-06-16 09:03:54.536
6.588501,250,2041,62,-1,1,-4,-9235.277,-5666.704,10306.698,-6693.693,,,,,,2018-06-16 09:03:54.556
6.60849,258,2037,41,-1,-3,-1,-9235.349,-5666.612,10306.654,-6693.738,,,,,,2018-06-16 09:03:54.575
6.628479,246,2036,62,-2,-1,-1,-9235.497,-5666.46,10306.634,-6693.694,211,-280,-309,,,2018-06-16 09:03:54.595
6.648469,261,2040,41,-1,-2,-1,-9235.426,-5666.411,10306.623,-6693.85,211,-280,-309,100068,28660,2018-06-16 09:03:54.615
6.668427,262,2061,55,0,1,1,-9235.459,-5666.56,10306.518,-6693.841,,,,,,2018-06-16 09:03:54.635
6.688416,259,2053,57,-2,-2,-2,-9235.409,-5666.34,10306.547,-6694.052,,,,,,2018-06-16 09:03:54.655
6.708405,257,2047,66,0,0,0,-9235.692,-5666.279,10306.442,-6693.874,,,,,,2018-06-16 09:03:54.675
6.728394,263,2053,48,-2,-2,-2,-9235.715,-5666.272,10306.512,-6693.74,204,-278,-316,,,2018-06-16 09:03:54.695
6.748383,259,2035,74,-3,-1,-2,-9235.766,-5666.11,10306.65,-6693.596,,,,,,2018-06-16 09:03:54.715
6.768372,244,2052,62,-1,-4,-3,-9235.838,-5666.05,10306.541,-6693.714,,,,,,2018-06-16 09:03:54.735
6.788361,261,2051,77,0,0,-1,-9235.988,-5665.976,10306.458,-6693.698,,,,,,2018-06-16 09:03:54.755
6.80835,246,2045,70,-2,-2,-1,-9236.139,-5665.923,10306.344,-6693.709,,,,,,2018-06-16 09:03:54.775
6.828309,246,2051,65,0,0,-3,-9236.193,-5666.051,10306.261,-6693.656,192,-276,-326,,,2018-06-16 09:03:54.795
6.848298,250,2040,89,-2,-1,0,-9236.192,-5666.087,10306.223,-6693.685,,,,,,2018-06-16 09:03:54.815
6.868287,246,2050,74,-2,0,-2,-9236.136,-5666.143,10306.303,-6693.591,,,,,,2018-06-16 09:03:54.835
6.888276,265,2048,68,-2,-3,-1,-9236.127,-5666.176,10306.216,-6693.71,,,,,,2018-06-16 09:03:54.855
6.908265,257,2058,65,0,0,0,-9236.112,-5666.298,10306.286,-6693.518,,,,,,2018-06-16 09:03:54.875
6.928254,248,2057,57,-3,-1,-2,-9236.137,-5666.152,10306.312,-6693.568,213,-283,-316,,,2018-06-16 09:03:54.895
6.948243,257,2046,68,0,0,-1,-9236.211,-5666.077,10306.294,-6693.557,,,,,,2018-06-16 09:03:54.915
6.968232,251,2038,94,-1,-2,-2,-9236.175,-5666.015,10306.378,-6693.53,,,,,,2018-06-16 09:03:54.935
6.988221,247,2043,61,-3,-1,-1,-9236.09,-5666.119,10306.421,-6693.494,,,,,,2018-06-16 09:03:54.955
7.00821,245,2029,52,-2,-1,-1,-9236.11,-5666.191,10306.277,-6693.626,,,,,,2018-06-16 09:03:54.975
7.028168,256,2037,65,1,0,0,-9236.353,-5666.155,10306.144,-6693.525,192,-288,-314,,,2018-06-16 09:03:54.995
7.048157,261,2049,69,0,0,-3,-9236.453,-5666.007,10306.164,-6693.482,,,,,,2018-06-16 09:03:55.015
7.068146,270,2045,48,-2,-1,-2,-9236.457,-5666.051,10306.086,-6693.561,,,,,,2018-06-16 09:03:55.035
7.088135,254,2055,69,1,0,-1,-9236.279,-5665.885,10306.299,-6693.619,,,,,,2018-06-16 09:03:55.055
7.108216,244,2044,57,-1,-1,1,-9236.427,-5665.816,10306.221,-6693.592,,,,,,2018-06-16 09:03:55.075
7.128113,256,2051,67,0,0,0,-9236.417,-5665.823,10306.226,-6693.593,210,-286,-324,,,2018-06-16 09:03:55.095
7.148102,254,2061,52,-2,-1,-1,-9236.468,-5665.778,10306.205,-6693.594,210,-286,-324,100063,28660,2018-06-16 09:03:55.115
7.168091,256,2047,58,-1,-1,0,-9236.384,-5665.693,10306.263,-6693.69,,,,,,2018-06-16 09:03:55.135
7.18808,240,2040,46,0,0,0,-9236.451,-5665.705,10306.266,-6693.585,,,,,,2018-06-16 09:03:55.155
7.208039,274,2045,71,0,-1,-1,-9236.505,-5665.877,10306.244,-6693.398,,,,,,2018-06-16 09:03:55.175
7.228028,249,2049,62,-2,0,-1,-9236.449,-5665.854,10306.321,-6693.377,202,-280,-328,,,2018-06-16 09:03:55.195
7.248017,252,2049,68,-2,-1,-1,-9236.188,-5665.941,10306.445,-6693.472,,,,,,2018-06-16 09:03:55.215
7.268006,260,2040,77,-2,-1,0,-9236.169,-5666.057,10306.402,-6693.466,,,,,,2018-06-16 09:03:55.235
7.287995,254,2047,60,1,0,-2,-9236.151,-5666.29,10306.285,-6693.474,,,,,,2018-06-16 09:03:55.255
7.307984,255,2056,45,0,0,-1,-9236.027,-5666.254,10306.42,-6693.468,,,,,,2018-06-16 09:03:55.275
7.327973,240,2044,47,-3,-1,-2,-9235.997,-5666.129,10306.49,-6693.507,198,-282,-322,,,2018-06-16 09:03:55.295
7.347962,241,2043,88,-3,-1,-1,-9236.163,-5666.249,10306.338,-6693.41,,,,,,2018-06-16 09:03:55.315
7.36792,244,2054,69,0,1,-1,-9236.272,-5666.196,10306.363,-6693.266,,,,,,2018-06-16 09:03:55.335
7.38794,259,2050,71,-1,-1,-2,-9236.343,-5666.301,10306.323,-6693.142,,,,,,2018-06-16 09:03:55.355
7.407898,256,2062,46,-2,-1,-2,-9236.31,-5666.478,10306.286,-6693.094,,,,,,2018-06-16 09:03:55.375
7.427918,259,2051,56,-1,-1,-3,-9236.5,-5666.406,10306.262,-6692.929,210,-282,-320,,,2018-06-16 09:03:55.395
7.447907,253,2034,50,-1,-1,-2,-9236.452,-5666.483,10306.424,-6692.68,,,,,,2018-06-16 09:03:55.415
7.467896,251,2059,51,-3,-1,0,-9236.434,-5666.531,10306.47,-6692.594,,,,,,2018-06-16 09:03:55.435
7.487854,252,2067,76,1,0,-1,-9236.511,-5666.703,10306.369,-6692.498,,,,,,2018-06-16 09:03:55.455
7.507844,266,2052,49,0,2,-1,-9236.51,-5666.693,10306.428,-6692.417,,,,,,2018-06-16 09:03:55.475
7.527833,258,2038,53,-1,-3,-1,-9236.542,-5666.708,10306.291,-6692.57,197,-276,-319,,,2018-06-16 09:03:55.495
7.547822,252,2045,55,0,0,-1,-9236.502,-5666.619,10306.407,-6692.523,,,,,,2018-06-16 09:03:55.515
7.567811,234,2039,60,-3,-3,-1,-9236.598,-5666.624,10306.308,-6692.538,,,,,,2018-06-16 09:03:55.535
7.5878,249,2046,70,0,0,-1,-9236.702,-5666.608,10306.241,-6692.511,,,,,,2018-06-16 09:03:55.555
7.607758,273,2046,61,1,0,-1,-9236.769,-5666.656,10306.142,-6692.532,,,,,,2018-06-16 09:03:55.575
7.627778,262,2044,52,-1,0,0,-9236.64,-5666.576,10306.311,-6692.516,194,-278,-316,,,2018-06-16 09:03:55.595
7.647767,252,2048,57,-3,-1,-1,-9236.611,-5666.514,10306.392,-6692.484,194,-278,-316,100067,28660,2018-06-16 09:03:55.615
7.667725,237,2044,95,-2,-2,0,-9236.6,-5666.42,10306.422,-6692.533,,,,,,2018-06-16 09:03:55.635
7.687714,251,2050,61,-2,-1,-1,-9236.646,-5666.319,10306.541,-6692.372,,,,,,2018-06-16 09:03:55.655
7.707703,261,2056,43,0,-2,0,-9236.769,-5666.373,10306.513,-6692.2,,,,,,2018-06-16 09:03:55.675
7.727692,259,2035,72,-3,-1,-1,-9236.682,-5666.308,10306.531,-6692.346,217,-274,-324,,,2018-06-16 09:03:55.695
7.747681,260,2046,56,-2,-1,1,-9236.648,-5666.493,10306.522,-6692.251,,,,,,2018-06-16 09:03:55.715
7.76767,249,2047,78,-2,-1,-2,-9236.737,-5666.245,10306.555,-6692.288,,,,,,2018-06-16 09:03:55.735
7.787659,259,2051,74,-1,-2,-1,-9236.599,-5666.329,10306.553,-6692.409,,,,,,2018-06-16 09:03:55.755
7.807618,261,2034,62,-1,-1,0,-9236.594,-5666.405,10306.487,-6692.454,,,,,,2018-06-16 09:03:55.775
7.827637,256,2041,77,-1,-1,-2,-9236.683,-5666.35,10306.438,-6692.453,206,-276,-321,,,2018-06-16 09:03:55.795
7.847626,252,2043,82,0,0,-1,-9236.563,-5666.466,10306.512,-6692.406,,,,,,2018-06-16 09:03:55.815
7.867615,251,2033,53,0,1,-1,-9236.477,-5666.474,10306.551,-6692.458,,,,,,2018-06-16 09:03:55.835
7.887574,260,2045,72,-1,-1,-1,-9236.546,-5666.52,10306.413,-6692.537,,,,,,2018-06-16 09:03:55.855
7.907563,237,2040,45,1,1,-3,-9236.635,-5666.598,10306.363,-6692.425,,,,,,2018-06-16 09:03:55.875
7.927552,253,2053,39,-1,-1,-2,-9236.856,-5666.705,10306.217,-6692.253,210,-282,-324,,,2018-06-16 09:03:55.895
7.947541,257,2027,66,-1,-1,-2,-9236.9,-5666.691,10306.156,-6692.299,,,,,,2018-06-16 09:03:55.915
7.96753,257,2035,79,-2,-1,-2,-9236.923,-5666.768,10306.032,-6692.393,,,,,,2018-06-16 09:03:55.935
7.987519,249,2052,74,-1,-1,0,-9236.917,-5666.743,10306.026,-6692.431,,,,,,2018-06-16 09:03:55.955
8.007508,263,2047,78,-1,-2,-2,-9236.924,-5666.758,10306.111,-6692.279,,,,,,2018-06-16 09:03:55.975
8.027466,252,2029,56,-1,-2,-1,-9237.065,-5666.612,10306.138,-6692.166,203,-282,-318,,,2018-06-16 09:03:55.994
8.047486,250,2050,62,-2,-3,0,-9237.158,-5666.6,10306.178,-6691.985,,,,,,2018-06-16 09:03:56.014
8.067444,249,2061,62,-2,-1,-2,-9237.225,-5666.572,10306.167,-6691.933,,,,,,2018-06-16 09:03:56.034
8.087433,235,2039,61,0,0,-1,-9237.365,-5666.662,10305.971,-6691.966,,,,,,2018-06-16 09:03:56.054
8.107422,256,2047,59,0,1,-3,-9237.324,-5666.702,10305.935,-6692.046,,,,,,2018-06-16 09:03:56.074
8.127411,251,2045,85,0,0,-1,-9237.461,-5666.608,10305.733,-6692.247,209,-278,-316,,,2018-06-16 09:03:56.094
8.1474,259,2030,42,0,0,0,-9237.454,-5666.533,10305.769,-6692.264,209,-278,-316,100064,28660,2018-06-16 09:03:56.114
8.167389,248,2035,71,0,0,-1,-9237.586,-5666.478,10305.669,-6692.283,,,,,,2018-06-16 09:03:56.134
8.187378,256,2043,57,-2,-1,0,-9237.376,-5666.45,10305.849,-6692.318,,,,,,2018-06-16 09:03:56.154
8.207337,264,2057,71,-3,-1,-1,-9237.377,-5666.377,10305.802,-6692.451,,,,,,2018-06-16 09:03:56.174
8.227356,256,2047,60,-1,-1,0,-9237.356,-5666.317,10305.875,-6692.418,207,-286,-320,,,2018-06-16 09:03:56.194
8.247345,237,2042,65,0,0,-1,-9237.435,-5666.384,10305.77,-6692.415,,,,,,2018-06-16 09:03:56.214
8.267304,253,2038,63,0,0,-2,-9237.407,-5666.626,10305.691,-6692.371,,,,,,2018-06-16 09:03:56.234
8.287323,261,2044,71,-3,-1,-1,-9237.272,-5666.631,10305.8,-6692.385,,,,,,2018-06-16 09:03:56.254
8.307282,249,2059,68,-2,-1,1,-9237.295,-5666.697,10305.741,-6692.388,,,,,,2018-06-16 09:03:56.274
8.327332,268,2069,87,-1,-1,0,-9237.169,-5666.716,10305.818,-6692.429,200,-274,-320,,,2018-06-16 09:03:56.294
8.34726,257,2055,49,-1,-1,0,-9237.023,-5666.591,10306.003,-6692.449,,,,,,2018-06-16 09:03:56.314
8.367249,263,2041,53,-1,-1,-1,-9236.911,-5666.586,10306.093,-6692.469,,,,,,2018-06-16 09:03:56.334
8.387238,262,2036,76,-1,-1,0,-9236.935,-5666.599,10306.058,-6692.479,,,,,,2018-06-16 09:03:56.354
